Geo_FIPS	Geo_NAME	Geo_QName	Geo_STUSAB	Geo_SUMLEV	Geo_GEOCOMP	Geo_FILEID	Geo_LOGRECNO	Geo_US	Geo_REGION	Geo_DIVISION	Geo_STATECE	Geo_STATE	Geo_COUNTY	Geo_COUSUB	Geo_PLACE	Geo_PLACESE	Geo_TRACT	Geo_BLKGRP	Geo_CONCIT	Geo_AIANHH	Geo_AIANHHFP	Geo_AIHHTLI	Geo_AITSCE	Geo_AITS	Geo_ANRC	Geo_CBSA	Geo_CSA	Geo_METDIV	Geo_MACC	Geo_MEMI	Geo_NECTA	Geo_CNECTA	Geo_NECTADIV	Geo_UA	Geo_UACP	Geo_CDCURR	Geo_SLDU	Geo_SLDL	Geo_VTD	Geo_ZCTA3	Geo_ZCTA5	Geo_SUBMCD	Geo_SDELM	Geo_SDSEC	Geo_SDUNI	Geo_UR	Geo_PCI	Geo_TAZ	Geo_UGA	Geo_PUMA5	Geo_PUMA1	Geo_GEOID	Geo_BTTR	Geo_BTBG	Geo_AREALAND	Geo_AREAWATR	SE_A00001_001	SE_A00002_001	SE_A00002_002	SE_A00002_003	SE_A12001_001	SE_A12001_002	SE_A12001_003	SE_A12001_004	SE_A12001_005	SE_A12001_006	SE_A12001_007	SE_A12001_008	SE_B12001_001	SE_B12001_002	SE_B12001_003	SE_B12001_004	SE_A12002_001	SE_A12002_002	SE_A12002_003	SE_A12002_004	SE_A12002_005	SE_A12002_006	SE_A12002_007	SE_A12002_008	SE_A14006_001	SE_A09005_001	SE_A09005_002	SE_A09005_009	SE_A09005_010	SE_A09005_003	SE_A09005_004	SE_A09005_005	SE_A09005_006	SE_A09005_007	SE_A09005_008	SE_A09001_001	SE_A09001_002	SE_A09001_003	SE_A09001_004	SE_A09001_005	SE_A09001_006	SE_A09001_007	SE_A09001_008	SE_A09001_009	SE_A09001_010	SE_A09003_001	SE_A10030_001	SE_A10030_002	SE_A10030_003	SE_A10030_004	SE_A10030_005	SE_A10030_006	SE_A10030_007
"36081100802"	"Census Tract 1008.02, Queens County, New York"	"Census Tract 1008.02, Queens County, New York"	"ny"	"140"	"00"	"ACSSF"	"0007094"	""	""	""	""	"36"	"081"	""	""	""	"100802"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US36081100802"	""	""	"1038703"	"144963"	8954	8954	22326.64	0.40104548746944	5117	1082	1654	903	826	489	69	94	5117	1082	2557	1478	5117	1082	4035	2381	1478	652	163	94	65795	3758	2172	1825	347	1411	0	0	97	0	78	3758	3680	241	417	468	491	611	676	776	78	54	2543	725	953	584	234	32	15
"36081101001"	"Census Tract 1010.01, Queens County, New York"	"Census Tract 1010.01, Queens County, New York"	"ny"	"140"	"00"	"ACSSF"	"0007095"	""	""	""	""	"36"	"081"	""	""	""	"101001"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US36081101001"	""	""	"804855"	"210562"	10986	10986	35352.46	0.310756266052198	7020	2107	1706	1787	970	375	51	24	7020	2107	3493	1420	7020	2107	4913	3207	1420	450	75	24	29352	3457	1437	1176	261	1256	0	0	632	48	84	3457	3373	385	588	370	437	595	388	610	84	43	3379	1707	1203	433	36	0	0
"36081101002"	"Census Tract 1010.02, Queens County, New York"	"Census Tract 1010.02, Queens County, New York"	"ny"	"140"	"00"	"ACSSF"	"0007096"	""	""	""	""	"36"	"081"	""	""	""	"101002"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US36081101002"	""	""	"556508"	"113552"	4090	4090	19034.86	0.214868949199765	2565	433	528	654	483	295	79	93	2565	433	1182	950	2565	433	2132	1604	950	467	172	93	40364	1293	868	739	129	330	0	0	62	8	25	1293	1268	224	157	79	27	331	251	199	25	46	1584	708	515	268	76	17	0
"36081101700"	"Census Tract 1017, Queens County, New York"	"Census Tract 1017, Queens County, New York"	"ny"	"140"	"00"	"ACSSF"	"0007097"	""	""	""	""	"36"	"081"	""	""	""	"101700"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US36081101700"	""	""	"987636"	"0"	6143	6143	16109.47	0.381328407699186	4446	574	1167	1137	922	458	145	43	4446	574	2304	1568	4446	574	3872	2705	1568	646	188	43	88882	2646	1760	1694	66	812	0	0	36	17	21	2646	2625	66	454	324	452	280	820	229	21	43	2371	273	1139	750	176	33	0
"36081102900"	"Census Tract 1029, Queens County, New York"	"Census Tract 1029, Queens County, New York"	"ny"	"140"	"00"	"ACSSF"	"0007098"	""	""	""	""	"36"	"081"	""	""	""	"102900"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US36081102900"	""	""	"490509"	"0"	3827	3827	20207.34	0.189386591752549	2738	689	629	647	450	242	33	48	2738	689	1276	773	2738	689	2049	1420	773	323	81	48	71462	1398	851	790	61	503	0	0	12	0	32	1398	1366	94	295	215	195	218	212	137	32	37	1341	239	645	343	114	0	0
"36081103201"	"Census Tract 1032.01, Queens County, New York"	"Census Tract 1032.01, Queens County, New York"	"ny"	"140"	"00"	"ACSSF"	"0007099"	""	""	""	""	"36"	"081"	""	""	""	"103201"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US36081103201"	""	""	"400183"	"28173"	6544	6544	42352.83	0.154511526694332	3700	1482	1102	728	303	60	0	25	3700	1482	1830	388	3700	1482	2218	1116	388	85	25	25	37834	2524	598	517	81	1490	0	13	229	130	64	2524	2460	62	239	156	429	527	538	509	64	53	1934	1140	643	110	18	23	0
"36081103202"	"Census Tract 1032.02, Queens County, New York"	"Census Tract 1032.02, Queens County, New York"	"ny"	"140"	"00"	"ACSSF"	"0007100"	""	""	""	""	"36"	"081"	""	""	""	"103202"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US36081103202"	""	""	"712534"	"0"	8014	8014	29130.07	0.275110927154875	4219	1488	693	850	570	429	170	19	4219	1488	1543	1188	4219	1488	2731	2038	1188	618	189	19	57840	3155	1608	1534	74	1116	0	43	198	51	139	3155	3016	301	488	287	654	292	597	397	139	41	1876	448	823	495	100	10	0
"36081103300"	"Census Tract 1033, Queens County, New York"	"Census Tract 1033, Queens County, New York"	"ny"	"140"	"00"	"ACSSF"	"0007101"	""	""	""	""	"36"	"081"	""	""	""	"103300"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US36081103300"	""	""	"606048"	"0"	4374	4374	18692.59	0.233996450948807	3241	606	1024	540	625	355	41	50	3241	606	1564	1071	3241	606	2635	1611	1071	446	91	50	97747	2099	1373	1132	241	628	0	0	56	0	42	2099	2057	95	389	220	331	358	522	142	42	41	1464	120	537	585	182	40	0
"36081103900"	"Census Tract 1039, Queens County, New York"	"Census Tract 1039, Queens County, New York"	"ny"	"140"	"00"	"ACSSF"	"0007102"	""	""	""	""	"36"	"081"	""	""	""	"103900"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US36081103900"	""	""	"878035"	"0"	7088	7088	20907.86	0.339011223218023	5193	583	1325	1525	1224	351	121	64	5193	583	2850	1760	5193	583	4610	3285	1760	536	185	64	90804	3377	2539	2157	382	793	0	0	13	0	32	3377	3345	288	543	519	661	350	552	432	32	41	2098	167	787	769	289	86	0
"36081104700"	"Census Tract 1047, Queens County, New York"	"Census Tract 1047, Queens County, New York"	"ny"	"140"	"00"	"ACSSF"	"0007103"	""	""	""	""	"36"	"081"	""	""	""	"104700"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US36081104700"	""	""	"841801"	"0"	6882	6882	21174	0.325021197009407	5014	905	1293	1586	851	292	65	22	5014	905	2879	1230	5014	905	4109	2816	1230	379	87	22	55878	2658	1534	1354	180	952	0	0	171	1	0	2658	2658	158	582	242	415	539	547	175	0	39	2619	633	1414	429	143	0	0
"36081105900"	"Census Tract 1059, Queens County, New York"	"Census Tract 1059, Queens County, New York"	"ny"	"140"	"00"	"ACSSF"	"0007104"	""	""	""	""	"36"	"081"	""	""	""	"105900"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US36081105900"	""	""	"649579"	"0"	4352	4352	17352.21	0.250803864728331	3067	603	687	873	491	303	109	1	3067	603	1560	904	3067	603	2464	1777	904	413	110	1	91599	1723	1188	1016	172	390	0	22	20	0	103	1723	1620	130	229	184	422	249	293	113	103	38	1359	168	430	571	107	53	30
"36081107201"	"Census Tract 1072.01, Queens County, New York"	"Census Tract 1072.01, Queens County, New York"	"ny"	"140"	"00"	"ACSSF"	"0007105"	""	""	""	""	"36"	"081"	""	""	""	"107201"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US36081107201"	""	""	"1385932"	"0"	2231	2231	4169.226	0.535111359589311	1469	158	459	471	176	172	33	0	1469	158	930	381	1469	158	1311	852	381	205	33	0	91435	1012	675	621	54	307	0	0	17	13	0	1012	1012	37	82	113	140	204	281	155	0	50	806	82	304	358	49	10	3
"36081107202"	"Census Tract 1072.02, Queens County, New York"	"Census Tract 1072.02, Queens County, New York"	"ny"	"140"	"00"	"ACSSF"	"0007106"	""	""	""	""	"36"	"081"	""	""	""	"107202"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US36081107202"	""	""	"6718911"	"17190248"	0	0	0	2.59418615066942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	""	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	""	0	0	0	0	0	0	0
"36081108500"	"Census Tract 1085, Queens County, New York"	"Census Tract 1085, Queens County, New York"	"ny"	"140"	"00"	"ACSSF"	"0007107"	""	""	""	""	"36"	"081"	""	""	""	"108500"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US36081108500"	""	""	"444815"	"0"	2422	2422	14102.38	0.17174403896852	1818	253	458	503	409	165	19	11	1818	253	961	604	1818	253	1565	1107	604	195	30	11	73570	999	627	462	165	332	0	0	5	6	29	999	970	40	53	156	248	182	185	106	29	45	898	100	400	358	29	11	0
"36081109300"	"Census Tract 1093, Queens County, New York"	"Census Tract 1093, Queens County, New York"	"ny"	"140"	"00"	"ACSSF"	"0007108"	""	""	""	""	"36"	"081"	""	""	""	"109300"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US36081109300"	""	""	"1069850"	"458982"	3384	3384	8192.288	0.413071411913878	2568	264	623	557	644	345	62	73	2568	264	1180	1124	2568	264	2304	1681	1124	480	135	73	97664	1542	975	853	122	438	0	9	46	0	74	1542	1468	5	221	232	372	167	302	169	74	42	1087	38	332	502	141	60	14
"36081109700"	"Census Tract 1097, Queens County, New York"	"Census Tract 1097, Queens County, New York"	"ny"	"140"	"00"	"ACSSF"	"0007109"	""	""	""	""	"36"	"081"	""	""	""	"109700"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US36081109700"	""	""	"445149"	"0"	1703	1703	9908.479	0.171872997094967	1258	72	326	300	359	168	27	6	1258	72	626	560	1258	72	1186	860	560	201	33	6	108178	887	544	437	107	262	5	0	36	0	40	887	847	56	109	117	93	165	207	100	40	45	639	26	329	168	78	21	17
"36081109900"	"Census Tract 1099, Queens County, New York"	"Census Tract 1099, Queens County, New York"	"ny"	"140"	"00"	"ACSSF"	"0007110"	""	""	""	""	"36"	"081"	""	""	""	"109900"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US36081109900"	""	""	"378701"	"0"	3557	3557	24326.81	0.14621727977118	2489	390	695	522	451	379	27	25	2489	390	1217	882	2489	390	2099	1404	882	431	52	25	81974	1720	1148	1021	127	419	0	0	126	0	27	1720	1693	174	386	174	263	270	245	181	27	37	1116	161	575	286	55	39	0
"36081111300"	"Census Tract 1113, Queens County, New York"	"Census Tract 1113, Queens County, New York"	"ny"	"140"	"00"	"ACSSF"	"0007111"	""	""	""	""	"36"	"081"	""	""	""	"111300"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US36081111300"	""	""	"730305"	"105941"	2596	2596	9206.576	0.281972348906636	1855	197	266	525	473	255	43	96	1855	197	791	867	1855	197	1658	1392	867	394	139	96	94984	1214	832	606	226	301	5	0	10	6	60	1214	1154	10	207	192	213	217	240	75	60	41	823	42	302	390	73	16	0
"36081112300"	"Census Tract 1123, Queens County, New York"	"Census Tract 1123, Queens County, New York"	"ny"	"140"	"00"	"ACSSF"	"0007112"	""	""	""	""	"36"	"081"	""	""	""	"112300"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US36081112300"	""	""	"279273"	"0"	1976	1976	18325.5	0.107827912716198	1510	156	286	400	426	136	88	18	1510	156	686	668	1510	156	1354	1068	668	242	106	18	92912	1106	606	514	92	371	0	0	60	0	69	1106	1037	29	184	176	237	168	171	72	69	38	779	102	462	147	58	10	0
"36081112900"	"Census Tract 1129, Queens County, New York"	"Census Tract 1129, Queens County, New York"	"ny"	"140"	"00"	"ACSSF"	"0007113"	""	""	""	""	"36"	"081"	""	""	""	"112900"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US36081112900"	""	""	"354968"	"0"	2131	2131	15548.63	0.137053916852124	1574	104	274	289	515	265	100	27	1574	104	563	907	1574	104	1470	1196	907	392	127	27	96383	1051	536	487	49	418	0	0	73	0	24	1051	1027	39	37	157	211	306	224	53	24	43	845	125	371	286	52	6	5
"36081113300"	"Census Tract 1133, Queens County, New York"	"Census Tract 1133, Queens County, New York"	"ny"	"140"	"00"	"ACSSF"	"0007114"	""	""	""	""	"36"	"081"	""	""	""	"113300"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US36081113300"	""	""	"253829"	"0"	1788	1788	18244.17	0.0980039289757327	1278	113	287	218	378	242	33	7	1278	113	505	660	1278	113	1165	878	660	282	40	7	100096	775	494	440	54	242	0	6	21	6	6	775	769	32	128	129	110	128	198	44	6	41	659	71	233	267	68	3	17
"36081113900"	"Census Tract 1139, Queens County, New York"	"Census Tract 1139, Queens County, New York"	"ny"	"140"	"00"	"ACSSF"	"0007115"	""	""	""	""	"36"	"081"	""	""	""	"113900"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US36081113900"	""	""	"383381"	"0"	3131	3131	21151.94	0.148024237950137	2525	335	574	835	501	262	9	9	2525	335	1409	781	2525	335	2190	1616	781	280	18	9	61807	1424	690	568	122	717	0	0	9	0	8	1424	1416	76	207	138	164	451	208	172	8	44	1360	408	593	306	53	0	0
"36081114100"	"Census Tract 1141, Queens County, New York"	"Census Tract 1141, Queens County, New York"	"ny"	"140"	"00"	"ACSSF"	"0007116"	""	""	""	""	"36"	"081"	""	""	""	"114100"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US36081114100"	""	""	"448090"	"0"	2469	2469	14270.97	0.173008523591615	1872	139	336	539	441	256	128	33	1872	139	875	858	1872	139	1733	1397	858	417	161	33	133015	1170	588	517	71	528	0	0	5	6	43	1170	1127	51	135	130	177	219	242	173	43	47	827	54	323	332	93	8	17
"36081114700"	"Census Tract 1147, Queens County, New York"	"Census Tract 1147, Queens County, New York"	"ny"	"140"	"00"	"ACSSF"	"0007117"	""	""	""	""	"36"	"081"	""	""	""	"114700"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US36081114700"	""	""	"308438"	"0"	1722	1722	14459.82	0.119088582649804	1224	109	234	412	280	140	49	0	1224	109	646	469	1224	109	1115	881	469	189	49	0	87793	797	429	391	38	304	0	0	33	19	12	797	785	27	159	173	54	216	109	47	12	37	607	67	263	156	67	43	11
"36081115100"	"Census Tract 1151, Queens County, New York"	"Census Tract 1151, Queens County, New York"	"ny"	"140"	"00"	"ACSSF"	"0007118"	""	""	""	""	"36"	"081"	""	""	""	"115100"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US36081115100"	""	""	"282637"	"13939"	1167	1167	10693.99	0.109126760432867	885	162	211	197	129	132	20	34	885	162	408	315	885	162	723	512	315	186	54	34	81222	546	368	327	41	125	0	0	16	0	37	546	509	30	110	83	63	110	101	12	37	35	360	33	134	125	51	17	0
"36081115500"	"Census Tract 1155, Queens County, New York"	"Census Tract 1155, Queens County, New York"	"ny"	"140"	"00"	"ACSSF"	"0007119"	""	""	""	""	"36"	"081"	""	""	""	"115500"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US36081115500"	""	""	"187009"	"0"	2440	2440	33792.87	0.0722045816428493	1609	385	526	407	148	89	39	15	1609	385	933	291	1609	385	1224	698	291	143	54	15	57900	1150	588	376	212	437	0	15	95	4	11	1150	1139	46	201	152	155	232	267	86	11	41	699	214	319	109	49	3	5
"36081115700"	"Census Tract 1157, Queens County, New York"	"Census Tract 1157, Queens County, New York"	"ny"	"140"	"00"	"ACSSF"	"0007120"	""	""	""	""	"36"	"081"	""	""	""	"115700"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US36081115700"	""	""	"314622"	"0"	3423	3423	28178.35	0.121476238499947	2646	421	903	642	384	189	80	27	2646	421	1545	680	2646	421	2225	1322	680	296	107	27	57489	1488	660	366	294	605	0	14	141	21	47	1488	1441	71	279	69	219	393	300	110	47	42	1222	535	430	197	51	0	9
"36081115900"	"Census Tract 1159, Queens County, New York"	"Census Tract 1159, Queens County, New York"	"ny"	"140"	"00"	"ACSSF"	"0007121"	""	""	""	""	"36"	"081"	""	""	""	"115900"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US36081115900"	""	""	"308992"	"0"	4388	4388	36780.46	0.119302483254749	3343	684	1008	1010	408	205	28	0	3343	684	2018	641	3343	684	2659	1651	641	233	28	0	64547	1954	1085	641	444	488	0	37	314	9	21	1954	1933	78	270	371	358	425	318	113	21	40	1322	515	474	246	59	28	0
"36081116100"	"Census Tract 1161, Queens County, New York"	"Census Tract 1161, Queens County, New York"	"ny"	"140"	"00"	"ACSSF"	"0007122"	""	""	""	""	"36"	"081"	""	""	""	"116100"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US36081116100"	""	""	"175693"	"0"	4491	4491	66204.32	0.0678354494306537	3752	1317	1027	691	529	176	12	0	3752	1317	1718	717	3752	1317	2435	1408	717	188	12	0	30564	1663	653	470	183	625	0	11	321	26	27	1663	1636	47	314	239	182	292	399	163	27	44	1494	848	509	137	0	0	0
"36081116300"	"Census Tract 1163, Queens County, New York"	"Census Tract 1163, Queens County, New York"	"ny"	"140"	"00"	"ACSSF"	"0007123"	""	""	""	""	"36"	"081"	""	""	""	"116300"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US36081116300"	""	""	"251471"	"0"	9464	9464	97473.05	0.0970935000471045	7542	2568	2355	1552	682	327	44	14	7542	2568	3907	1067	7542	2568	4974	2619	1067	385	58	14	39101	4245	1070	696	374	2007	0	0	1080	88	0	4245	4245	182	1076	286	735	885	824	257	0	39	2811	1882	805	56	47	21	0
"36081116700"	"Census Tract 1167, Queens County, New York"	"Census Tract 1167, Queens County, New York"	"ny"	"140"	"00"	"ACSSF"	"0007124"	""	""	""	""	"36"	"081"	""	""	""	"116700"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US36081116700"	""	""	"166108"	"0"	1985	1985	30950.5	0.0641346600833672	1512	530	445	295	144	72	15	11	1512	530	740	242	1512	530	982	537	242	98	26	11	35121	820	300	177	123	265	0	26	200	16	13	820	807	73	196	109	167	107	103	52	13	33	595	294	212	78	11	0	0
"36081117100"	"Census Tract 1171, Queens County, New York"	"Census Tract 1171, Queens County, New York"	"ny"	"140"	"00"	"ACSSF"	"0007125"	""	""	""	""	"36"	"081"	""	""	""	"117100"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US36081117100"	""	""	"397540"	"0"	2488	2488	16209.41	0.153491058645832	1910	445	522	469	230	176	47	21	1910	445	991	474	1910	445	1465	943	474	244	68	21	48355	1164	505	389	116	581	0	0	73	0	5	1164	1159	28	185	120	259	306	215	46	5	39	919	382	404	90	22	21	0
"36081117500"	"Census Tract 1175, Queens County, New York"	"Census Tract 1175, Queens County, New York"	"ny"	"140"	"00"	"ACSSF"	"0007126"	""	""	""	""	"36"	"081"	""	""	""	"117500"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US36081117500"	""	""	"562493"	"0"	4904	4904	22580.37	0.217179770717084	3977	590	978	1133	871	276	95	34	3977	590	2111	1276	3977	590	3387	2409	1276	405	129	34	77113	2308	1047	819	228	1116	0	7	104	9	25	2308	2283	90	262	352	450	380	478	271	25	44	1909	527	942	333	72	9	26
"36081118100"	"Census Tract 1181, Queens County, New York"	"Census Tract 1181, Queens County, New York"	"ny"	"140"	"00"	"ACSSF"	"0007127"	""	""	""	""	"36"	"081"	""	""	""	"118100"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US36081118100"	""	""	"195225"	"0"	1581	1581	20974.63	0.0753767971125735	1206	161	263	304	218	226	8	26	1206	161	567	478	1206	161	1045	782	478	260	34	26	70682	831	380	308	72	387	0	14	7	0	43	831	788	0	124	67	188	151	177	81	43	45	612	106	259	225	19	0	3
"36081118500"	"Census Tract 1185, Queens County, New York"	"Census Tract 1185, Queens County, New York"	"ny"	"140"	"00"	"ACSSF"	"0007128"	""	""	""	""	"36"	"081"	""	""	""	"118500"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US36081118500"	""	""	"155079"	"0"	2207	2207	36859.3	0.059876339195394	1598	413	471	368	259	67	15	5	1598	413	839	346	1598	413	1185	714	346	87	20	5	48563	1082	482	398	84	442	0	0	90	5	63	1082	1019	22	209	118	264	169	159	78	63	38	681	250	323	85	13	10	0
"36081118700"	"Census Tract 1187, Queens County, New York"	"Census Tract 1187, Queens County, New York"	"ny"	"140"	"00"	"ACSSF"	"0007129"	""	""	""	""	"36"	"081"	""	""	""	"118700"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US36081118700"	""	""	"187235"	"0"	2341	2341	32382.63	0.0722918407343972	1795	657	505	270	213	109	34	7	1795	657	775	363	1795	657	1138	633	363	150	41	7	42967	1014	359	256	103	482	0	29	108	7	29	1014	985	61	199	118	114	220	246	27	29	36	723	281	304	92	29	12	5
"36081118900"	"Census Tract 1189, Queens County, New York"	"Census Tract 1189, Queens County, New York"	"ny"	"140"	"00"	"ACSSF"	"0007130"	""	""	""	""	"36"	"081"	""	""	""	"118900"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US36081118900"	""	""	"202351"	"0"	2418	2418	30949.15	0.0781281612115577	1846	539	360	419	372	107	24	25	1846	539	779	528	1846	539	1307	947	528	156	49	25	69171	1136	511	331	180	559	0	0	57	0	9	1136	1127	49	180	75	135	347	293	48	9	41	675	129	333	188	25	0	0
"36081119100"	"Census Tract 1191, Queens County, New York"	"Census Tract 1191, Queens County, New York"	"ny"	"140"	"00"	"ACSSF"	"0007131"	""	""	""	""	"36"	"081"	""	""	""	"119100"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US36081119100"	""	""	"217684"	"0"	3314	3314	39429.73	0.0840482658606913	2382	434	906	669	266	92	15	0	2382	434	1575	373	2382	434	1948	1042	373	107	15	0	49122	1574	710	429	281	690	0	0	147	0	27	1574	1547	34	350	97	415	337	232	82	27	37	1000	311	398	282	9	0	0
"36081119300"	"Census Tract 1193, Queens County, New York"	"Census Tract 1193, Queens County, New York"	"ny"	"140"	"00"	"ACSSF"	"0007132"	""	""	""	""	"36"	"081"	""	""	""	"119300"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US36081119300"	""	""	"211094"	"0"	1956	1956	23998.87	0.0815038525275021	1466	277	365	332	324	138	21	9	1466	277	697	492	1466	277	1189	824	492	168	30	9	51118	958	397	278	119	486	0	0	58	0	17	958	941	38	120	95	161	136	301	90	17	44	701	196	263	175	46	12	9
"36081119500"	"Census Tract 1195, Queens County, New York"	"Census Tract 1195, Queens County, New York"	"ny"	"140"	"00"	"ACSSF"	"0007133"	""	""	""	""	"36"	"081"	""	""	""	"119500"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US36081119500"	""	""	"189356"	"0"	1390	1390	19012.25	0.0731107634475527	1045	195	304	251	163	101	22	9	1045	195	555	295	1045	195	850	546	295	132	31	9	90099	626	318	268	50	245	8	0	37	5	13	626	613	41	89	68	117	120	109	69	13	41	407	42	176	130	51	8	0
